External_Id__c,Owner.External_Id__c,Status,FirstName,LastName,CreatedDate__c,ConvertedDate__c,Title,Salutation,LeadSource,Industry
W_Lead.909,W_User.14,Working,Harold,Collins,2016-09-11 03:34:52,2017-03-06 03:34:52,Research Nurse,Mr,Cold Call,Hospitality
W_Lead.910,W_User.5,Rejected,Eric,Torres,2016-10-31 06:36:40,2017-05-04 06:36:40,Librarian,Honorable,Social Media,Machinery
W_Lead.911,W_User.7,Qualified - Convert,Jimmy,Morris,2016-09-15 20:21:22,2017-03-18 20:21:22,Tax Accountant,Mr,Cold Call,Finance
W_Lead.912,W_User.2,Draft,Jeffrey,Hayes,2016-09-27 23:42:21,2017-04-25 23:42:21,Occupational Therapist,Rev,Cold Call,Food & Beverage
W_Lead.913,W_User.12,Working,Edward,Turner,2016-11-12 03:08:04,2017-02-28 03:08:04,Quality Engineer,Honorable,Data.com,Chemicals
W_Lead.914,W_User.2,Working,Walter,Graham,2016-10-02 06:24:11,2017-04-17 06:24:11,Accountant II,Honorable,Website,Biotechnology
W_Lead.915,W_User.14,Archived,Ralph,Reyes,2016-09-13 04:49:08,2016-10-17 04:49:08,Mechanical Systems Engineer,Mrs,Social Media,Apparel
W_Lead.916,W_User.11,Submitted,Howard,Simpson,2016-08-01 07:42:36,2017-01-17 07:42:36,Automation Specialist III,Honorable,Referral,Finance
W_Lead.917,W_User.19,Working,Russell,Fox,2016-07-09 22:10:42,2016-12-22 22:10:42,Design Engineer,Mr,Referral,Electronics
W_Lead.918,W_User.7,Rejected,Andrew,Jackson,2016-09-08 22:12:03,2016-11-21 22:12:03,Structural Engineer,Ms,Marketing Event,Energy
W_Lead.919,W_User.7,Qualified - Convert,Ernest,Ward,2016-10-21 21:12:42,2016-11-30 21:12:42,Paralegal,Mrs,Data.com,Food & Beverage
W_Lead.920,W_User.5,Draft,George,Austin,2016-10-11 16:42:26,2017-04-10 16:42:26,Junior Executive,Mrs,Partner,Government
W_Lead.921,W_User.11,Open,Jerry,Ruiz,2016-10-24 05:11:50,2017-05-09 05:11:50,Staff Scientist,Dr,Referral,Healthcare & Life Sciences
W_Lead.922,W_User.18,Pending,Charles,Ruiz,2016-07-26 04:58:16,2017-01-25 04:58:16,Statistician III,Honorable,Website,Agriculture
W_Lead.923,W_User.9,Draft,Ryan,Hudson,2016-07-26 10:57:15,2017-02-12 10:57:15,Financial Advisor,Ms,Cold Call,Engineering
W_Lead.924,W_User.1,Rejected,Clarence,Butler,2016-07-04 20:25:03,2016-09-11 20:25:03,Civil Engineer,Mr,Website,Environmental
W_Lead.925,W_User.4,Approved,Jimmy,Jacobs,2016-09-25 10:49:19,2016-10-10 10:49:19,Registered Nurse,Mr,Data.com,Machinery
W_Lead.926,W_User.8,Draft,Aaron,Gordon,2016-09-15 08:05:32,2016-10-24 08:05:32,Assistant Professor,Mrs,Referral,Communications
W_Lead.927,W_User.13,Archived,Daniel,Garcia,2016-08-12 06:01:29,2016-10-15 06:01:29,Junior Executive,Mr,Inbound Call,Environmental
W_Lead.928,W_User.2,Submitted,Terry,Robertson,2017-01-01 15:48:05,2017-02-12 15:48:05,Chief Design Engineer,Mrs,Referral,Apparel
W_Lead.929,W_User.16,Draft,Justin,Harris,2016-10-18 02:19:48,2016-11-29 02:19:48,Geological Engineer,Honorable,Data.com,Environmental
W_Lead.930,W_User.19,Pending,Juan,Bowman,2016-11-29 13:20:59,2017-06-16 13:20:59,Analyst Programmer,Honorable,Partner,Machinery
W_Lead.931,W_User.17,Submitted,Sean,Richardson,2016-10-19 01:53:15,2017-05-09 01:53:15,Assistant Manager,Dr,Website,Government
W_Lead.932,W_User.13,Rejected,Louis,Powell,2017-01-17 06:46:09,2017-05-17 06:46:09,Administrative Assistant IV,Honorable,Community,Transportation
W_Lead.933,W_User.20,Approved,Harold,Reyes,2016-08-20 08:20:11,2017-03-17 08:20:11,Professor,Honorable,Marketing Event,Engineering
W_Lead.934,W_User.13,Pending,Gregory,Berry,2016-07-03 09:13:43,2016-10-15 09:13:43,Financial Advisor,Dr,Marketing Event,Environmental
W_Lead.935,W_User.12,Draft,Harry,Henry,2016-07-25 14:12:19,2016-09-19 14:12:19,Information Systems Manager,Honorable,Referral,Entertainment
W_Lead.936,W_User.5,Archived,Joe,Hunt,2016-12-15 01:17:57,2017-03-01 01:17:57,Food Chemist,Ms,Social Media,Apparel
W_Lead.937,W_User.11,Qualified - Convert,Keith,Hughes,2016-07-16 02:54:49,2017-01-28 02:54:49,Software Consultant,Mrs,Referral,Banking
W_Lead.938,W_User.18,Submitted,Larry,Fields,2017-01-17 15:01:45,2017-06-27 15:01:45,Marketing Manager,Mr,Marketing Event,Electronics
W_Lead.939,W_User.5,Working,Carl,King,2017-01-19 23:36:59,2017-08-05 23:36:59,Human Resources Manager,Rev,Data.com,Media
W_Lead.940,W_User.16,Open,Phillip,Thomas,2017-01-01 06:58:31,2017-06-05 06:58:31,Assistant Media Planner,Dr,Cold Call,Biotechnology
W_Lead.941,W_User.9,Archived,Fred,Gordon,2016-10-26 14:47:56,2017-05-01 14:47:56,Biostatistician I,Ms,Inbound Call,Transportation
W_Lead.942,W_User.8,Draft,Willie,Rodriguez,2016-07-06 15:58:20,2016-09-26 15:58:20,VP Product Management,Mrs,Partner,Environmental
W_Lead.943,W_User.15,Qualified - Convert,Todd,Bradley,2016-12-28 13:14:12,2017-07-11 13:14:12,Civil Engineer,Mr,Marketing Event,Communications
W_Lead.944,W_User.15,Open,Larry,Ortiz,2016-12-09 23:46:26,2017-03-03 23:46:26,Human Resources Assistant I,Mr,Inbound Call,Transportation
W_Lead.945,W_User.10,Working,Douglas,Riley,2016-08-29 01:52:02,2017-02-11 01:52:02,Paralegal,Ms,Referral,Environmental
W_Lead.946,W_User.11,Qualified - Convert,George,Hayes,2016-08-23 06:46:43,2016-12-22 06:46:43,Financial Advisor,Rev,Social Media,Energy
W_Lead.947,W_User.3,Approved,Thomas,Green,2016-10-13 11:56:43,2016-11-25 11:56:43,Systems Administrator I,Mrs,Community,Government
W_Lead.948,W_User.3,Approved,Thomas,Sanchez,2016-11-25 12:49:07,2017-01-29 12:49:07,Recruiting Manager,Ms,Partner,Chemicals
W_Lead.949,W_User.7,Pending,Albert,Frazier,2016-09-28 01:00:50,2016-12-30 01:00:50,Community Outreach Specialist,Rev,Partner,Hospitality
W_Lead.950,W_User.18,Approved,William,Bennett,2016-11-07 21:16:48,2017-05-24 21:16:48,Research Associate,Honorable,Referral,Media
W_Lead.951,W_User.5,Qualified - Convert,Louis,Thompson,2017-01-22 13:05:39,2017-06-21 13:05:39,Information Systems Manager,Mr,Partner,Technology
W_Lead.952,W_User.16,Approved,Frank,Perez,2017-01-04 01:25:19,2017-03-01 01:25:19,Help Desk Technician,Mrs,Website,Hospitality
W_Lead.953,W_User.15,Archived,Earl,Stewart,2016-10-03 04:25:34,2016-12-20 04:25:34,Research Associate,Ms,Marketing Event,Consulting
W_Lead.954,W_User.11,Submitted,Michael,Johnston,2016-11-25 13:11:36,2017-06-12 13:11:36,Web Developer I,Dr,Inbound Call,Food & Beverage
W_Lead.955,W_User.12,Draft,Harold,Hall,2016-08-27 13:40:48,2016-09-17 13:40:48,Speech Pathologist,Rev,Marketing Event,Electronics
W_Lead.956,W_User.10,Archived,Kenneth,Montgomery,2017-01-12 06:29:17,2017-06-10 06:29:17,Structural Analysis Engineer,Ms,Referral,Engineering
W_Lead.957,W_User.12,Draft,Randy,Banks,2016-08-05 07:32:00,2016-10-03 07:32:00,Human Resources Manager,Ms,Social Media,Agriculture
W_Lead.958,W_User.5,Qualified - Convert,Kenneth,Henry,2017-01-11 05:52:13,2017-07-21 05:52:13,Financial Analyst,Mr,Marketing Event,Finance
W_Lead.959,W_User.20,Submitted,Roy,Montgomery,2016-11-08 08:19:28,2016-12-13 08:19:28,Information Systems Manager,Mrs,Community,Transportation
W_Lead.960,W_User.11,Archived,Henry,Richards,2016-09-10 11:11:45,2016-12-11 11:11:45,Senior Cost Accountant,Ms,Marketing Event,Communications
W_Lead.961,W_User.13,Draft,Gerald,Elliott,2016-12-25 10:58:53,2017-01-17 10:58:53,Software Test Engineer III,Honorable,Cold Call,Insurance
W_Lead.962,W_User.20,Rejected,Juan,Hawkins,2016-08-16 22:19:32,2016-10-18 22:19:32,Nurse,Ms,Community,Banking
W_Lead.963,W_User.9,Open,Terry,Hernandez,2016-08-19 00:56:48,2017-02-28 00:56:48,Electrical Engineer,Dr,Marketing Event,Energy
W_Lead.964,W_User.16,Archived,George,Romero,2016-11-11 15:11:34,2016-12-29 15:11:34,Administrative Assistant I,Mrs,Cold Call,Media
W_Lead.965,W_User.19,Working,Ryan,Snyder,2016-12-02 14:45:24,2017-01-20 14:45:24,Automation Specialist I,Mrs,Data.com,Engineering
W_Lead.966,W_User.13,Draft,Peter,Duncan,2016-12-18 16:49:26,2017-01-09 16:49:26,VP Product Management,Dr,Referral,Environmental
W_Lead.967,W_User.12,Approved,Mark,Mason,2016-11-27 23:15:30,2017-02-24 23:15:30,Software Consultant,Mrs,Data.com,Media
W_Lead.968,W_User.12,Pending,Willie,Perez,2016-11-08 00:45:31,2017-06-02 00:45:31,Research Assistant I,Rev,Social Media,Banking
W_Lead.969,W_User.11,Rejected,Eric,Gibson,2016-12-06 02:06:00,2017-05-17 02:06:00,Web Developer I,Dr,Data.com,Finance
W_Lead.970,W_User.19,Open,Michael,Henry,2016-07-10 01:50:03,2016-09-14 01:50:03,Safety Technician IV,Mr,Marketing Event,Transportation
W_Lead.971,W_User.4,Draft,Adam,Flores,2016-11-12 22:50:32,2016-12-21 22:50:32,Quality Engineer,Honorable,Social Media,Engineering
W_Lead.972,W_User.19,Archived,Adam,Kelley,2016-10-31 08:45:19,2017-04-05 08:45:19,GIS Technical Architect,Rev,Website,Transportation
W_Lead.973,W_User.1,Working,Earl,Garcia,2016-10-17 05:00:24,2017-02-03 05:00:24,Internal Auditor,Dr,Referral,Communications
W_Lead.974,W_User.6,Pending,Kevin,Ford,2016-09-16 04:35:11,2016-10-14 04:35:11,Help Desk Operator,Ms,Cold Call,Electronics
W_Lead.975,W_User.13,Archived,Howard,Jordan,2016-07-19 05:25:37,2017-01-24 05:25:37,Assistant Professor,Rev,Data.com,Chemicals
W_Lead.976,W_User.5,Rejected,Jeremy,Cook,2016-09-06 07:40:47,2016-10-13 07:40:47,Sales Associate,Rev,Website,Environmental
W_Lead.977,W_User.4,Archived,Harold,Mason,2016-11-10 20:51:57,2017-02-20 20:51:57,GIS Technical Architect,Ms,Social Media,Banking
W_Lead.978,W_User.16,Rejected,Ralph,Reid,2016-11-22 18:12:09,2017-04-21 18:12:09,Analog Circuit Design manager,Ms,Website,Food & Beverage
W_Lead.979,W_User.19,Pending,Bobby,Hamilton,2016-09-27 15:30:58,2017-03-11 15:30:58,Assistant Professor,Honorable,Marketing Event,Energy
W_Lead.980,W_User.11,Pending,Scott,Vasquez,2016-12-06 04:49:04,2017-01-20 04:49:04,Analog Circuit Design manager,Rev,Website,Biotechnology
W_Lead.981,W_User.4,Archived,Donald,Washington,2016-10-18 14:55:35,2017-05-06 14:55:35,Speech Pathologist,Ms,Social Media,Finance
W_Lead.982,W_User.6,Submitted,Thomas,Lawrence,2016-09-19 09:56:14,2016-10-09 09:56:14,Cost Accountant,Mrs,Social Media,Energy
W_Lead.983,W_User.17,Submitted,Frank,Mitchell,2016-12-12 18:22:00,2017-06-30 18:22:00,Recruiter,Mrs,Referral,Biotechnology
W_Lead.984,W_User.6,Submitted,Howard,Hawkins,2017-01-09 21:17:34,2017-06-20 21:17:34,Developer IV,Rev,Social Media,Transportation
W_Lead.985,W_User.15,Submitted,Fred,Price,2016-07-25 21:43:08,2016-09-21 21:43:08,Administrative Officer,Honorable,Marketing Event,Energy
W_Lead.986,W_User.15,Qualified - Convert,Ralph,Andrews,2016-12-05 17:26:13,2017-06-14 17:26:13,Executive Secretary,Dr,Website,Environmental
W_Lead.987,W_User.3,Submitted,Bobby,Schmidt,2016-11-14 12:01:30,2016-12-21 12:01:30,Compensation Analyst,Mrs,Marketing Event,Healthcare & Life Sciences
W_Lead.988,W_User.1,Archived,Anthony,Johnston,2016-08-15 05:57:29,2017-01-13 05:57:29,Developer III,Dr,Community,Insurance
W_Lead.989,W_User.13,Working,Sean,Burns,2016-11-05 21:18:58,2017-01-13 21:18:58,Quality Control Specialist,Rev,Inbound Call,Healthcare & Life Sciences
W_Lead.990,W_User.12,Draft,Terry,Bailey,2016-10-08 18:35:17,2017-01-24 18:35:17,Environmental Specialist,Mr,Community,Insurance
W_Lead.991,W_User.17,Submitted,Paul,Cruz,2016-12-08 16:32:55,2017-02-14 16:32:55,Assistant Media Planner,Ms,Website,Government
W_Lead.992,W_User.3,Qualified - Convert,Eric,Dixon,2016-11-12 23:56:23,2017-03-20 23:56:23,Sales Associate,Mrs,Website,Hospitality
W_Lead.993,W_User.16,Pending,Steven,Meyer,2016-12-23 06:18:13,2017-03-26 06:18:13,Registered Nurse,Ms,Social Media,Environmental
W_Lead.994,W_User.2,Rejected,William,Bishop,2016-11-12 23:56:51,2016-12-20 23:56:51,Clinical Specialist,Honorable,Inbound Call,Transportation
W_Lead.995,W_User.12,Open,Matthew,Martinez,2017-01-01 16:48:31,2017-02-26 16:48:31,Engineer III,Ms,Inbound Call,Healthcare & Life Sciences
W_Lead.996,W_User.4,Pending,Matthew,Adams,2016-07-14 03:50:01,2016-09-12 03:50:01,Social Worker,Ms,Website,Finance
W_Lead.997,W_User.13,Working,Philip,Warren,2016-07-25 16:44:45,2016-09-14 16:44:45,Assistant Manager,Dr,Marketing Event,Consulting
W_Lead.998,W_User.19,Archived,Michael,Jenkins,2016-11-27 14:07:25,2017-02-07 14:07:25,Actuary,Ms,Community,Healthcare & Life Sciences
W_Lead.999,W_User.15,Pending,Patrick,Nelson,2016-07-08 15:23:21,2016-08-24 15:23:21,Chemical Engineer,Rev,Community,Banking
W_Lead.1000,W_User.4,Archived,William,Daniels,2016-07-02 03:28:20,2016-07-26 03:28:20,Actuary,Honorable,Website,Entertainment
