ConvertedOpportunity.External_Id__c,LeadSource,ConvertedAccount.External_Id__c,Owner.External_Id__c,ConvertedDate__c,CreatedDate__c,External_Id__c,Status,IsConverted,ConvertedContact.External_Id__c,FirstName,LastName,Company,Industry,State,IsUnreadByOwner,Rating
,Reseller,,W_Sales_User.1,,2015-05-25 00:00:00,W_Lead.993,Rejected,false,,Kara,Paul,,,,false,Warm
,Fields Sales,,W_Sales_User.10,,2016-11-19 00:00:00,W_Lead.994,Pending,false,,Margaret,Gomez,,,,true,Warm
,Fields Sales,,W_Sales_User.8,,2016-11-10 00:00:00,W_Lead.995,Pending,false,,Carlos,Cook,,,,false,Hot
,Reseller,,W_Sales_User.9,,2017-02-10 00:00:00,W_Lead.996,Open,false,,Ronald,Vargas,,,,true,Hot
,Fields Sales,,W_Sales_User.11,,2015-08-31 00:00:00,W_Lead.997,Draft,false,,Nicole,White,,,,true,Hot
,Reseller,,W_Sales_User.2,,2015-10-15 00:00:00,W_Lead.998,Working,false,,Melissa,Turner,,,,true,Warm
,Reseller,,W_Sales_User.10,,2015-10-29 00:00:00,W_Lead.999,Contacted,false,,Jamie,Ryan,,,,false,Cool
W_Opportunity.20344,Reseller,W_Account.7526,W_Sales_User.9,2017-03-04,2016-12-10 00:00:00,W_Lead.1000,Qualified - Convert,true,W_Contact.7526,Kimberly,Moore,TROY Group,Healthcare & Life Sciences,MI,false,Warm
,Reseller,,W_Sales_User.8,,2015-08-31 00:00:00,W_Lead.1001,Approved,false,,Paul,Lara,,,,false,Hot
W_Opportunity.46735,Fields Sales,W_Account.7536,W_Sales_User.16,2015-11-28,2015-08-20 00:00:00,W_Lead.1002,Qualified - Convert,true,W_Contact.7536,Erin,Colon,Phiware,Food & Beverage,DE,false,Warm
,Fields Sales,,W_Sales_User.7,,2017-05-14 00:00:00,W_Lead.1003,Open,false,,Kathryn,Hale,,,,true,Hot
,Fields Sales,,W_Sales_User.13,,2016-01-25 00:00:00,W_Lead.1004,Submitted,false,,Tammy,Martinez,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2016-12-28 00:00:00,W_Lead.1005,Rejected,false,,Cindy,Brown,,,,true,Warm
,Reseller,,W_Sales_User.15,,2015-12-07 00:00:00,W_Lead.1006,Working,false,,Michael,Watson,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2017-03-16 00:00:00,W_Lead.1007,Contacted,false,,Michael,Morgan,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2015-09-15 00:00:00,W_Lead.1008,Working,false,,Brittney,Fuller,,,,false,Hot
,Fields Sales,,W_Sales_User.11,,2015-06-06 00:00:00,W_Lead.1009,Submitted,false,,Kaitlyn,Wu,,,,true,Cool
,Fields Sales,,W_Sales_User.14,,2016-08-16 00:00:00,W_Lead.1010,Submitted,false,,Bethany,West,,,,false,Hot
,Reseller,,W_Sales_User.15,,2015-09-01 00:00:00,W_Lead.1011,Pending,false,,Matthew,Schmitt,,,,true,Warm
,Reseller,,W_Sales_User.10,,2015-09-08 00:00:00,W_Lead.1012,Open,false,,Amber,Soto,,,,true,Warm
,Fields Sales,,W_Sales_User.15,,2016-11-29 00:00:00,W_Lead.1013,Archived,false,,Katrina,Smith,,,,true,Warm
W_Opportunity.58971,Fields Sales,W_Account.7626,W_Sales_User.10,2015-10-22,2015-08-25 00:00:00,W_Lead.1014,Qualified - Convert,true,W_Contact.7626,Adam,Anthony,Ron Jansson Attorney,Hospitality,NJ,false,Hot
,Reseller,,W_Sales_User.9,,2015-12-11 00:00:00,W_Lead.1015,Working,false,,Adrienne,Johnson,,,,false,Hot
,Reseller,,W_Sales_User.7,,2015-05-29 00:00:00,W_Lead.1016,Working,false,,John,Thornton,,,,true,Hot
,Reseller,,W_Sales_User.15,,2015-12-28 00:00:00,W_Lead.1017,Working,false,,Elizabeth,Martinez,,,,true,Warm
W_Opportunity.14814,Reseller,W_Account.7638,W_Sales_User.9,2016-11-19,2016-08-02 00:00:00,W_Lead.1018,Qualified - Convert,true,W_Contact.7638,Daniel,Willis,Avanade Inc,Entertainment,IN,false,Cool
,Reseller,,W_Sales_User.8,,2017-04-17 00:00:00,W_Lead.1019,Submitted,false,,Yolanda,Palmer,,,,true,Warm
,Reseller,,W_Sales_User.13,,2016-08-26 00:00:00,W_Lead.1020,Submitted,false,,Courtney,Smith,,,,false,Warm
,Reseller,,W_Sales_User.11,,2016-09-10 00:00:00,W_Lead.1021,Rejected,false,,Jessica,Williams,,,,true,Warm
,Reseller,,W_Sales_User.3,,2015-08-11 00:00:00,W_Lead.1022,Pending,false,,Jennifer,Reynolds,,,,true,Cool
,Fields Sales,,W_Sales_User.10,,2016-03-15 00:00:00,W_Lead.1023,Approved,false,,Tammy,Thomas,,,,true,Warm
,Reseller,,W_Sales_User.2,,2015-11-02 00:00:00,W_Lead.1024,Working,false,,Hannah,Jones,,,,true,Hot
,Reseller,,W_Sales_User.10,,2016-05-17 00:00:00,W_Lead.1025,Submitted,false,,Nathaniel,Odom,,,,false,Cool
,Fields Sales,,W_Sales_User.7,,2016-09-11 00:00:00,W_Lead.1026,Submitted,false,,Brian,Miller,,,,true,Cool
,Fields Sales,,W_Sales_User.2,,2016-12-01 00:00:00,W_Lead.1027,Contacted,false,,Andrew,Johnson,,,,false,Cool
,Reseller,,W_Sales_User.9,,2015-05-08 00:00:00,W_Lead.1028,Contacted,false,,Dana,Martin,,,,true,Cool
W_Opportunity.20146,Reseller,W_Account.7702,W_Sales_User.3,2016-05-08,2016-02-29 00:00:00,W_Lead.1029,Qualified - Convert,true,W_Contact.7702,Randy,Bowen,American Excelsior Company,Recreation,AK,false,Cool
,Reseller,,W_Sales_User.10,,2015-08-09 00:00:00,W_Lead.1030,Submitted,false,,Kristin,Jones,,,,false,Hot
,Reseller,,W_Sales_User.14,,2017-04-03 00:00:00,W_Lead.1031,Submitted,false,,Gina,Hunter,,,,false,Cool
,Reseller,,W_Sales_User.8,,2016-03-12 00:00:00,W_Lead.1032,Working,false,,Ann,Watson,,,,true,Warm
,Fields Sales,,W_Sales_User.12,,2017-03-01 00:00:00,W_Lead.1033,Rejected,false,,Vanessa,Perez,,,,true,Warm
,Fields Sales,,W_Sales_User.7,,2015-05-15 00:00:00,W_Lead.1034,Submitted,false,,Susan,Knight,,,,true,Cool
W_Opportunity.59328,Fields Sales,W_Account.7762,W_Sales_User.8,2017-02-28,2016-11-26 00:00:00,W_Lead.1035,Qualified - Convert,true,W_Contact.7762,Frank,Padilla,Belco Industries,Recreation,TX,false,Cool
,Reseller,,W_Sales_User.16,,2016-08-29 00:00:00,W_Lead.1036,Rejected,false,,David,Williams,,,,true,Warm
,Reseller,,W_Sales_User.4,,2015-09-02 00:00:00,W_Lead.1037,Working,false,,Sylvia,Kelley,,,,true,Hot
,Reseller,,W_Sales_User.5,,2016-12-06 00:00:00,W_Lead.1038,Archived,false,,Amy,Jackson,,,,false,Cool
,Fields Sales,,W_Sales_User.11,,2016-09-18 00:00:00,W_Lead.1039,New,false,,Kimberly,Hawkins,,,,false,Warm
,Fields Sales,,W_Sales_User.11,,2016-02-19 00:00:00,W_Lead.1040,Archived,false,,Joseph,Kelly,,,,true,Cool
,Reseller,,W_Sales_User.6,,2017-01-02 00:00:00,W_Lead.1041,Working,false,,Wanda,Barton,,,,false,Hot
,Reseller,,W_Sales_User.9,,2016-07-02 00:00:00,W_Lead.1042,Contacted,false,,Monique,Hill,,,,false,Cool
,Fields Sales,,W_Sales_User.8,,2015-06-23 00:00:00,W_Lead.1043,New,false,,Andrew,Brown,,,,true,Warm
,Reseller,,W_Sales_User.11,,2015-07-22 00:00:00,W_Lead.1044,Pending,false,,Pamela,Davis,,,,true,Warm
,Reseller,,W_Sales_User.15,,2015-05-08 00:00:00,W_Lead.1045,Submitted,false,,Benjamin,Flores,,,,true,Cool
,Reseller,,W_Sales_User.17,,2015-09-17 00:00:00,W_Lead.1046,New,false,,Vanessa,Ramos,,,,false,Warm
,Fields Sales,,W_Sales_User.8,,2015-11-19 00:00:00,W_Lead.1047,Submitted,false,,Joseph,Flores,,,,false,Hot
,Fields Sales,,W_Sales_User.11,,2017-05-05 00:00:00,W_Lead.1048,Submitted,false,,Matthew,Jenkins,,,,false,Warm
,Reseller,,W_Sales_User.9,,2015-07-09 00:00:00,W_Lead.1049,Pending,false,,Jason,Bautista,,,,true,Hot
,Fields Sales,,W_Sales_User.2,,2015-05-21 00:00:00,W_Lead.1050,Working,false,,Faith,Simmons,,,,false,Warm
,Reseller,,W_Sales_User.13,,2016-05-27 00:00:00,W_Lead.1051,Contacted,false,,Lisa,Hardy,,,,false,Hot
,Reseller,,W_Sales_User.14,,2015-07-31 00:00:00,W_Lead.1052,Pending,false,,Michelle,Finley,,,,false,Cool
,Fields Sales,,W_Sales_User.11,,2016-12-04 00:00:00,W_Lead.1053,Archived,false,,Harry,Elliott,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2017-05-17 00:00:00,W_Lead.1054,Open,false,,Megan,Jefferson,,,,true,Hot
,Fields Sales,,W_Sales_User.16,,2016-08-18 00:00:00,W_Lead.1055,New,false,,Maria,Barnett,,,,false,Cool
,Reseller,,W_Sales_User.4,,2016-06-26 00:00:00,W_Lead.1056,Working,false,,Jasmine,Knapp,,,,false,Hot
,Other,,W_Sales_User.2,,2015-12-24 00:00:00,W_Lead.1057,Rejected,false,,Joseph,Lewis,,,,true,Cool
,Fields Sales,,W_Sales_User.6,,2016-05-31 00:00:00,W_Lead.1058,Draft,false,,Caroline,Reilly,,,,true,Warm
,Reseller,,W_Sales_User.8,,2015-06-11 00:00:00,W_Lead.1059,Draft,false,,Erica,Burns,,,,false,Hot
,Reseller,,W_Sales_User.16,,2016-06-17 00:00:00,W_Lead.1060,Draft,false,,Kevin,Williams,,,,true,Warm
,Reseller,,W_Sales_User.7,,2016-09-14 00:00:00,W_Lead.1061,Approved,false,,James,Rogers,,,,false,Hot
,Fields Sales,,W_Sales_User.16,,2015-11-10 00:00:00,W_Lead.1062,New,false,,Angela,Whitehead,,,,true,Cool
,Fields Sales,,W_Sales_User.16,,2016-08-04 00:00:00,W_Lead.1063,Draft,false,,Ryan,Mcintosh,,,,true,Cool
,Fields Sales,,W_Sales_User.14,,2016-03-02 00:00:00,W_Lead.1064,Draft,false,,Phillip,Little,,,,true,Warm
,Fields Sales,,W_Sales_User.17,,2016-02-23 00:00:00,W_Lead.1065,Draft,false,,William,Wagner,,,,true,Warm
,Fields Sales,,W_Sales_User.15,,2016-08-01 00:00:00,W_Lead.1066,Pending,false,,Daniel,Kaiser,,,,true,Cool
,Fields Sales,,W_Sales_User.12,,2016-06-15 00:00:00,W_Lead.1067,Submitted,false,,Lindsey,Shepard,,,,true,Cool
,Fields Sales,,W_Sales_User.8,,2015-10-31 00:00:00,W_Lead.1068,Submitted,false,,Mario,Owens,,,,true,Hot
,Fields Sales,,W_Sales_User.2,,2015-07-26 00:00:00,W_Lead.1069,New,false,,Daniel,Randall,,,,true,Hot
,Fields Sales,,W_Sales_User.3,,2015-10-07 00:00:00,W_Lead.1070,Approved,false,,Laurie,Mccoy,,,,true,Hot
,Reseller,,W_Sales_User.9,,2016-04-11 00:00:00,W_Lead.1071,Working,false,,Kimberly,Buckley,,,,true,Warm
,Other,,W_Sales_User.4,,2015-07-16 00:00:00,W_Lead.1072,Archived,false,,Matthew,Tucker,,,,true,Warm
,Fields Sales,,W_Sales_User.10,,2016-04-23 00:00:00,W_Lead.1073,Submitted,false,,Barbara,Ballard,,,,true,Cool
,Reseller,,W_Sales_User.9,,2017-03-30 00:00:00,W_Lead.1074,Rejected,false,,Samantha,Velez,,,,true,Warm
,Reseller,,W_Sales_User.10,,2016-09-18 00:00:00,W_Lead.1075,Rejected,false,,Samantha,Church,,,,false,Hot
,Fields Sales,,W_Sales_User.4,,2016-04-15 00:00:00,W_Lead.1076,Pending,false,,Alexandra,Ford,,,,false,Warm
,Reseller,,W_Sales_User.11,,2016-09-02 00:00:00,W_Lead.1077,Archived,false,,George,Potts,,,,true,Cool
,Reseller,,W_Sales_User.7,,2016-09-21 00:00:00,W_Lead.1078,Submitted,false,,Maria,Lewis,,,,true,Cool
,Fields Sales,,W_Sales_User.16,,2016-06-09 00:00:00,W_Lead.1079,Archived,false,,Patrick,Gonzalez,,,,false,Warm
W_Opportunity.46955,Reseller,W_Account.8150,W_Sales_User.8,2016-03-12,2016-01-05 00:00:00,W_Lead.1080,Qualified - Convert,true,W_Contact.8150,Michael,Proctor,The Renco Group,Retail,TN,false,Cool
,Fields Sales,,W_Sales_User.8,,2016-02-28 00:00:00,W_Lead.1081,Draft,false,,Austin,Fisher,,,,false,Hot
,Fields Sales,,W_Sales_User.12,,2015-08-23 00:00:00,W_Lead.1082,Approved,false,,Robert,Rhodes,,,,false,Warm
,Reseller,,W_Sales_User.15,,2016-01-02 00:00:00,W_Lead.1083,New,false,,Lori,Flynn,,,,false,Hot
,Reseller,,W_Sales_User.16,,2016-03-15 00:00:00,W_Lead.1084,New,false,,Marilyn,Johnston,,,,true,Cool
,Fields Sales,,W_Sales_User.16,,2016-06-18 00:00:00,W_Lead.1085,Contacted,false,,Scott,Foster,,,,true,Hot
,Reseller,,W_Sales_User.14,,2015-07-04 00:00:00,W_Lead.1086,Submitted,false,,Jacqueline,Gomez,,,,false,Warm
,Reseller,,W_Sales_User.9,,2015-08-28 00:00:00,W_Lead.1087,Rejected,false,,Gabriel,Barajas,,,,true,Warm
,Other,,W_Sales_User.6,,2016-04-29 00:00:00,W_Lead.1088,Submitted,false,,Christy,Cochran,,,,false,Hot
,Reseller,,W_Sales_User.9,,2016-09-18 00:00:00,W_Lead.1089,Pending,false,,Heather,Estrada,,,,true,Hot
,Fields Sales,,W_Sales_User.14,,2016-04-05 00:00:00,W_Lead.1090,New,false,,Alex,Walker,,,,true,Warm
,Reseller,,W_Sales_User.14,,2016-10-26 00:00:00,W_Lead.1091,Working,false,,Brandon,Allison,,,,true,Cool
,Reseller,,W_Sales_User.13,,2016-11-28 00:00:00,W_Lead.1092,Open,false,,John,Harris,,,,false,Warm
,Reseller,,W_Sales_User.1,,2015-12-24 00:00:00,W_Lead.1093,Pending,false,,Alison,Mullins,,,,false,Hot
,Reseller,,W_Sales_User.11,,2016-07-04 00:00:00,W_Lead.1094,Open,false,,Alexander,Rodriguez,,,,false,Cool
,Fields Sales,,W_Sales_User.2,,2016-11-12 00:00:00,W_Lead.1095,New,false,,Monica,Harper,,,,false,Warm
,Reseller,,W_Sales_User.10,,2016-09-07 00:00:00,W_Lead.1096,Rejected,false,,Wendy,Bryan,,,,false,Warm
,Reseller,,W_Sales_User.8,,2017-05-08 00:00:00,W_Lead.1097,Contacted,false,,Samuel,Baker,,,,false,Cool
,Fields Sales,,W_Sales_User.9,,2016-08-14 00:00:00,W_Lead.1098,Draft,false,,Jacob,Elliott,,,,false,Hot
,Fields Sales,,W_Sales_User.10,,2017-02-27 00:00:00,W_Lead.1099,Pending,false,,Brittany,Myers,,,,false,Warm
,Fields Sales,,W_Sales_User.11,,2016-04-14 00:00:00,W_Lead.1100,Draft,false,,Gloria,Guzman,,,,true,Cool
,Reseller,,W_Sales_User.11,,2016-09-24 00:00:00,W_Lead.1101,Open,false,,Steven,Peters,,,,true,Warm
,Reseller,,W_Sales_User.10,,2017-01-15 00:00:00,W_Lead.1102,Approved,false,,Rebecca,Padilla,,,,true,Cool
,Reseller,,W_Sales_User.5,,2016-08-25 00:00:00,W_Lead.1103,Contacted,false,,Kristie,Holmes,,,,true,Hot
,Reseller,,W_Sales_User.9,,2016-03-14 00:00:00,W_Lead.1104,Approved,false,,Micheal,Rivera,,,,true,Cool
,Reseller,,W_Sales_User.4,,2015-12-23 00:00:00,W_Lead.1105,Submitted,false,,Claudia,Porter,,,,true,Cool
,Reseller,,W_Sales_User.2,,2017-02-12 00:00:00,W_Lead.1106,Pending,false,,John,Floyd,,,,true,Hot
,Reseller,,W_Sales_User.16,,2017-04-15 00:00:00,W_Lead.1107,New,false,,Devin,Smith,,,,false,Warm
,Fields Sales,,W_Sales_User.14,,2015-12-08 00:00:00,W_Lead.1108,Submitted,false,,Micheal,Nielsen,,,,false,Hot
,Reseller,,W_Sales_User.9,,2016-07-31 00:00:00,W_Lead.1109,Draft,false,,Jeremy,Stevenson,,,,false,Hot
,Fields Sales,,W_Sales_User.17,,2017-03-02 00:00:00,W_Lead.1110,Open,false,,Eddie,Mccoy,,,,true,Hot
,Fields Sales,,W_Sales_User.10,,2015-07-22 00:00:00,W_Lead.1111,Archived,false,,Kenneth,Phelps,,,,true,Warm
,Fields Sales,,W_Sales_User.7,,2016-09-13 00:00:00,W_Lead.1112,Open,false,,Chris,Carter,,,,false,Hot
,Fields Sales,,W_Sales_User.15,,2017-04-25 00:00:00,W_Lead.1113,Draft,false,,Anita,Bailey,,,,false,Cool
,Reseller,,W_Sales_User.16,,2016-11-09 00:00:00,W_Lead.1114,New,false,,Joshua,Henderson,,,,false,Hot
,Reseller,,W_Sales_User.16,,2016-09-16 00:00:00,W_Lead.1115,Open,false,,Anita,Chapman,,,,false,Warm
,Fields Sales,,W_Sales_User.12,,2016-06-05 00:00:00,W_Lead.1116,Submitted,false,,Don,Joyce,,,,false,Warm
W_Opportunity.50023,Fields Sales,W_Account.8391,W_Sales_User.11,2015-08-25,2015-07-07 00:00:00,W_Lead.1117,Qualified - Convert,true,W_Contact.8391,Megan,Brown,ZiLOG,Manufacturing,PA,false,Cool
,Fields Sales,,W_Sales_User.15,,2016-07-05 00:00:00,W_Lead.1118,Working,false,,Sharon,Daniel,,,,true,Warm
,Fields Sales,,W_Sales_User.5,,2016-03-06 00:00:00,W_Lead.1119,Open,false,,Christian,Baker,,,,true,Hot
,Reseller,,W_Sales_User.10,,2015-12-02 00:00:00,W_Lead.1120,Open,false,,Mary,Morgan,,,,true,Warm
,Reseller,,W_Sales_User.5,,2017-04-03 00:00:00,W_Lead.1121,Submitted,false,,Lindsey,Brown,,,,false,Hot
,Fields Sales,,W_Sales_User.6,,2015-11-04 00:00:00,W_Lead.1122,Approved,false,,Frank,Ramirez,,,,false,Cool
,Fields Sales,,W_Sales_User.10,,2016-07-08 00:00:00,W_Lead.1123,Approved,false,,Sean,Spencer,,,,false,Hot
,Reseller,,W_Sales_User.9,,2015-12-10 00:00:00,W_Lead.1124,Rejected,false,,Thomas,Villarreal,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2015-08-01 00:00:00,W_Lead.1125,Submitted,false,,Carla,Trujillo,,,,false,Cool
,Fields Sales,,W_Sales_User.8,,2015-12-12 00:00:00,W_Lead.1126,Contacted,false,,Kimberly,Abbott,,,,false,Warm
,Reseller,,W_Sales_User.8,,2016-07-01 00:00:00,W_Lead.1127,Rejected,false,,Ann,Andrade,,,,false,Hot
,Reseller,,W_Sales_User.16,,2015-06-21 00:00:00,W_Lead.1128,Approved,false,,David,Kelly,,,,true,Hot
,Fields Sales,,W_Sales_User.11,,2016-05-17 00:00:00,W_Lead.1129,New,false,,Isabella,Cooper,,,,true,Cool
,Telesales,,W_Sales_User.6,,2016-11-27 00:00:00,W_Lead.1130,Open,false,,Samuel,Cruz,,,,true,Hot
W_Opportunity.13418,Fields Sales,W_Account.8528,W_Sales_User.10,2016-06-15,2016-02-16 00:00:00,W_Lead.1131,Qualified - Convert,true,W_Contact.8528,Joseph,George,BetzDearborn,Machinery,WI,false,Warm
,Fields Sales,,W_Sales_User.4,,2017-04-20 00:00:00,W_Lead.1132,Draft,false,,Elizabeth,Odonnell,,,,true,Warm
,Fields Sales,,W_Sales_User.13,,2016-02-23 00:00:00,W_Lead.1133,Pending,false,,Meagan,Barron,,,,true,Cool
,Fields Sales,,W_Sales_User.12,,2016-10-16 00:00:00,W_Lead.1134,New,false,,Ashlee,Barker,,,,true,Warm
,Fields Sales,,W_Sales_User.15,,2016-11-19 00:00:00,W_Lead.1135,Submitted,false,,George,Stewart,,,,true,Warm
,Fields Sales,,W_Sales_User.8,,2015-09-18 00:00:00,W_Lead.1136,Rejected,false,,Jeffrey,Jackson,,,,true,Cool
,Reseller,,W_Sales_User.11,,2016-02-09 00:00:00,W_Lead.1137,Open,false,,Michelle,Williams,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2016-02-13 00:00:00,W_Lead.1138,Open,false,,Claire,Thompson,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2015-07-25 00:00:00,W_Lead.1139,Rejected,false,,Bryan,Stephens,,,,true,Cool
,Fields Sales,,W_Sales_User.1,,2016-07-12 00:00:00,W_Lead.1140,Draft,false,,Michael,Vazquez,,,,false,Hot
,Fields Sales,,W_Sales_User.6,,2016-06-04 00:00:00,W_Lead.1141,Working,false,,Lori,David,,,,true,Warm
,Fields Sales,,W_Sales_User.3,,2016-10-17 00:00:00,W_Lead.1142,Pending,false,,Craig,Copeland,,,,true,Hot
,Reseller,,W_Sales_User.5,,2015-06-09 00:00:00,W_Lead.1143,Rejected,false,,Hunter,Smith,,,,true,Warm
W_Opportunity.17638,Reseller,W_Account.8644,W_Sales_User.5,2016-03-09,2015-12-14 00:00:00,W_Lead.1144,Qualified - Convert,true,W_Contact.8644,Albert,Oliver,Dealer Information Systems Corporation,Environmental,WA,false,Warm
,Reseller,,W_Sales_User.5,,2015-11-05 00:00:00,W_Lead.1145,Pending,false,,John,Thomas,,,,false,Cool
,Telesales,,W_Sales_User.2,,2016-08-05 00:00:00,W_Lead.1146,Draft,false,,Matthew,Braun,,,,false,Warm
,Reseller,,W_Sales_User.5,,2017-05-13 00:00:00,W_Lead.1147,Draft,false,,David,Nixon,,,,true,Warm
,Fields Sales,,W_Sales_User.11,,2017-03-15 00:00:00,W_Lead.1148,Open,false,,Anthony,Nguyen,,,,true,Hot
,Fields Sales,,W_Sales_User.14,,2016-02-07 00:00:00,W_Lead.1149,Open,false,,Andrew,Watson,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2015-05-16 00:00:00,W_Lead.1150,Contacted,false,,Nicole,Torres,,,,true,Cool
,Fields Sales,,W_Sales_User.16,,2015-06-13 00:00:00,W_Lead.1151,Approved,false,,Matthew,Macias,,,,true,Cool
,Reseller,,W_Sales_User.15,,2016-12-01 00:00:00,W_Lead.1152,Working,false,,Eric,Gonzalez,,,,false,Cool
,Fields Sales,,W_Sales_User.15,,2015-08-31 00:00:00,W_Lead.1153,Draft,false,,Lauren,Lopez,,,,true,Cool
,Reseller,,W_Sales_User.14,,2015-12-13 00:00:00,W_Lead.1154,Submitted,false,,Timothy,Chen,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2016-11-27 00:00:00,W_Lead.1155,New,false,,Peter,Lewis,,,,true,Warm
,Reseller,,W_Sales_User.9,,2015-06-06 00:00:00,W_Lead.1156,Working,false,,Kimberly,Powers,,,,false,Hot
,Reseller,,W_Sales_User.5,,2015-09-09 00:00:00,W_Lead.1157,Approved,false,,Catherine,Lee,,,,false,Hot
,Fields Sales,,W_Sales_User.1,,2015-12-08 00:00:00,W_Lead.1158,Draft,false,,Matthew,Ball,,,,true,Hot
W_Opportunity.9715,Reseller,W_Account.8733,W_Sales_User.5,2016-05-16,2016-03-15 00:00:00,W_Lead.1159,Qualified - Convert,true,W_Contact.8733,Rebecca,Conley,Salient Networks,Chemicals,AK,false,Hot
,Fields Sales,,W_Sales_User.10,,2016-07-09 00:00:00,W_Lead.1160,Approved,false,,John,May,,,,true,Hot
,Fields Sales,,W_Sales_User.9,,2015-10-27 00:00:00,W_Lead.1161,Submitted,false,,Tony,Medina,,,,false,Hot
,Fields Sales,,W_Sales_User.11,,2016-11-03 00:00:00,W_Lead.1162,New,false,,Barbara,Morrison,,,,true,Warm
,Reseller,,W_Sales_User.5,,2016-02-12 00:00:00,W_Lead.1163,Pending,false,,Lonnie,Hampton,,,,true,Hot
,Fields Sales,,W_Sales_User.6,,2016-08-22 00:00:00,W_Lead.1164,Working,false,,Randall,White,,,,false,Cool
,Reseller,,W_Sales_User.6,,2016-12-25 00:00:00,W_Lead.1165,Rejected,false,,Edwin,Aguirre,,,,true,Hot
,Fields Sales,,W_Sales_User.15,,2016-12-26 00:00:00,W_Lead.1166,Rejected,false,,Lisa,Hall,,,,false,Warm
,Reseller,,W_Sales_User.7,,2016-10-18 00:00:00,W_Lead.1167,Submitted,false,,Adam,Patterson,,,,true,Hot
W_Opportunity.11529,Reseller,W_Account.8822,W_Sales_User.3,2017-02-21,2016-11-29 00:00:00,W_Lead.1168,Qualified - Convert,true,W_Contact.8822,Mitchell,Thomas,Tradius,Media,MT,false,Warm
,Reseller,,W_Sales_User.2,,2015-12-16 00:00:00,W_Lead.1169,Submitted,false,,Brian,Shaffer,,,,true,Warm
W_Opportunity.14841,Fields Sales,W_Account.8831,W_Sales_User.9,2015-11-27,2015-08-04 00:00:00,W_Lead.1170,Qualified - Convert,true,W_Contact.8831,Tracey,Hoffman,Career Rewards Inc,Communications,ND,false,Warm
,Fields Sales,,W_Sales_User.8,,2017-04-15 00:00:00,W_Lead.1171,Pending,false,,Robert,Hill,,,,false,Cool
,Fields Sales,,W_Sales_User.10,,2015-06-08 00:00:00,W_Lead.1172,Rejected,false,,Sophia,Lee,,,,true,Hot
,Telecoverage,,W_Sales_User.2,,2015-12-28 00:00:00,W_Lead.1173,Draft,false,,Jeffery,Anderson,,,,true,Warm
W_Opportunity.46544,Reseller,W_Account.8860,W_Sales_User.16,2017-05-21,2016-12-16 00:00:00,W_Lead.1174,Qualified - Convert,true,W_Contact.8860,Rachel,Miller,The Automotive Alliance,Communications,TN,false,Cool
W_Opportunity.47473,Reseller,W_Account.8866,W_Sales_User.13,2016-06-03,2016-03-11 00:00:00,W_Lead.1175,Qualified - Convert,true,W_Contact.8866,Sean,White,Keller Medical Collections,Technology,DE,false,Cool
,Reseller,,W_Sales_User.9,,2016-03-20 00:00:00,W_Lead.1176,Open,false,,Brian,Roberts,,,,true,Cool
,Fields Sales,,W_Sales_User.12,,2016-02-11 00:00:00,W_Lead.1177,Working,false,,Thomas,Hanson,,,,true,Cool
,Reseller,,W_Sales_User.7,,2016-03-22 00:00:00,W_Lead.1178,Submitted,false,,Mary,Anderson,,,,false,Hot
,Fields Sales,,W_Sales_User.16,,2016-08-17 00:00:00,W_Lead.1179,Working,false,,Daniel,Allen,,,,true,Cool
,Fields Sales,,W_Sales_User.16,,2016-01-30 00:00:00,W_Lead.1180,Archived,false,,Helen,Dillon,,,,true,Hot
,Reseller,,W_Sales_User.4,,2016-12-30 00:00:00,W_Lead.1181,New,false,,Valerie,Osborne,,,,true,Hot
,Reseller,,W_Sales_User.5,,2016-05-08 00:00:00,W_Lead.1182,Rejected,false,,Megan,Pittman,,,,true,Hot
,Fields Sales,,W_Sales_User.11,,2015-05-18 00:00:00,W_Lead.1183,New,false,,Oscar,Mccann,,,,true,Cool
,Reseller,,W_Sales_User.6,,2016-09-07 00:00:00,W_Lead.1184,Working,false,,John,Gonzalez,,,,true,Warm
,Fields Sales,,W_Sales_User.5,,2016-06-10 00:00:00,W_Lead.1185,New,false,,Shirley,Archer,,,,true,Warm
,Fields Sales,,W_Sales_User.7,,2017-04-01 00:00:00,W_Lead.1186,Rejected,false,,Allison,Wood,,,,false,Warm
,Fields Sales,,W_Sales_User.3,,2016-09-08 00:00:00,W_Lead.1187,New,false,,Elizabeth,Jennings,,,,true,Warm
,Fields Sales,,W_Sales_User.1,,2016-12-16 00:00:00,W_Lead.1188,Working,false,,Michelle,Hernandez,,,,true,Cool
,Fields Sales,,W_Sales_User.3,,2016-07-14 00:00:00,W_Lead.1189,Archived,false,,John,Ramirez,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2015-12-12 00:00:00,W_Lead.1190,New,false,,Jason,Robinson,,,,true,Cool
